frame,row,col,x,y,z,conf
377,2,30,-1030,407,2298,1
377,3,30,-999,411,2343,1
377,4,30,-948,408,2342,1
377,5,30,-881,397,2297,1
377,6,30,-802,380,2211,1
377,7,30,-736,367,2150,1
377,8,30,-702,369,2176,1
377,9,30,-673,375,2220,1
377,10,30,-644,381,2269,1
377,11,30,-615,388,2320,1
377,12,30,-583,394,2368,1
377,13,30,-552,401,2420,1
377,14,30,-520,409,2480,1
377,15,30,-488,418,2542,1
377,16,30,-455,429,2616,1
377,17,30,-421,440,2691,1
377,18,30,-383,450,2758,1
377,19,30,-343,459,2821,1
377,20,30,-302,470,2899,1
377,21,30,-259,483,2980,1
377,22,30,-214,494,3056,1
377,23,30,-166,507,3137,1
377,24,30,-114,511,3166,1
377,25,30,-60,515,3191,1
377,26,30,-6,517,3204,1
377,27,30,48,519,3214,1
377,28,30,103,520,3221,1
377,29,30,158,522,3230,1
377,30,30,214,523,3232,1
377,31,30,267,520,3208,1
377,32,30,321,519,3198,1
377,33,30,374,516,3173,1
377,34,30,424,511,3139,1
377,35,30,476,509,3118,1
377,36,30,526,505,3086,1
377,37,30,575,501,3051,1
377,38,30,622,497,3012,1
377,39,30,666,490,2963,1
377,40,30,713,487,2932,1
377,41,30,754,481,2881,1
377,42,30,798,477,2841,1
377,43,30,841,473,2803,1
377,44,30,884,469,2765,1
377,45,30,927,466,2731,1
377,46,30,970,463,2695,1
377,47,30,1012,460,2661,1
377,48,30,1050,455,2616,1
377,49,30,1089,451,2574,1
377,50,30,1130,449,2541,1
377,51,30,1169,446,2502,1
377,52,30,1208,443,2463,1
377,53,30,1250,441,2432,1
377,0,31,-1099,443,2220,1
377,1,31,-1067,447,2260,1
377,2,31,-1040,454,2312,1
377,3,31,-1009,459,2359,1
377,4,31,-965,459,2376,1
377,5,31,-902,450,2343,1
377,6,31,-829,434,2277,1
377,7,31,-753,415,2191,1
377,8,31,-709,412,2191,1
377,9,31,-682,420,2244,1
377,10,31,-652,426,2290,1
377,11,31,-622,433,2338,1
377,12,31,-589,439,2381,1
377,13,31,-559,449,2446,1
377,14,31,-528,459,2509,1
377,15,31,-496,470,2580,1
377,16,31,-463,482,2650,1
377,17,31,-426,492,2713,1
377,18,31,-388,504,2787,1
377,19,31,-345,511,2833,1
377,20,31,-305,524,2916,1
377,21,31,-261,536,2983,1
377,22,31,-214,547,3053,1
377,23,31,-164,555,3097,1
377,24,31,-112,559,3122,1
377,25,31,-59,558,3121,1
377,26,31,-6,557,3116,1
377,27,31,47,563,3145,1
377,28,31,101,564,3149,1
377,29,31,155,563,3143,1
377,30,31,209,566,3155,1
377,31,31,262,564,3140,1
377,32,31,317,565,3144,1
377,33,31,369,563,3125,1
377,34,31,423,563,3116,1
377,35,31,473,559,3089,1
377,36,31,526,558,3074,1
377,37,31,575,554,3044,1
377,38,31,626,553,3025,1
377,39,31,674,549,2989,1
377,40,31,717,542,2942,1
377,41,31,765,539,2912,1
377,42,31,806,532,2861,1
377,43,31,851,529,2827,1
377,44,31,894,525,2789,1
377,45,31,938,521,2754,1
377,46,31,980,517,2716,1
377,47,31,1021,513,2676,1
377,48,31,1060,508,2631,1
377,49,31,1102,505,2597,1
377,50,31,1142,501,2559,1
377,51,31,1183,499,2523,1
377,52,31,1223,496,2486,1
377,53,31,1261,492,2446,1
377,0,32,-1107,488,2227,1
377,1,32,-1077,494,2273,1
377,2,32,-1047,500,2320,1
377,3,32,-1019,508,2373,1
377,4,32,-975,508,2392,1
377,5,32,-922,503,2387,1
377,6,32,-851,488,2328,1
377,7,32,-771,465,2235,1
377,8,32,-718,458,2212,1
377,9,32,-689,464,2256,1
377,10,32,-661,473,2311,1
377,11,32,-630,481,2362,1
377,12,32,-598,488,2409,1
377,13,32,-562,494,2447,1
377,14,32,-535,509,2532,1
377,15,32,-503,521,2602,1
377,16,32,-470,536,2685,1
377,17,32,-430,544,2730,1
377,18,32,-391,555,2796,1
377,19,32,-349,565,2850,1
377,20,32,-306,576,2912,1
377,21,32,-261,588,2980,1
377,22,32,-212,594,3017,1
377,23,32,-162,599,3040,1
377,24,32,-110,599,3045,1
377,25,32,-58,601,3057,1
377,26,32,-6,601,3057,1
377,27,32,47,603,3069,1
377,28,32,99,604,3073,1
377,29,32,152,604,3066,1
377,30,32,205,607,3079,1
377,31,32,257,605,3065,1
377,32,32,311,607,3074,1
377,33,32,363,606,3062,1
377,34,32,416,606,3054,1
377,35,32,471,610,3065,1
377,36,32,521,606,3037,1
377,37,32,572,604,3019,1
377,38,32,623,602,2998,1
377,39,32,676,603,2991,1
377,40,32,723,598,2955,1
377,41,32,770,594,2921,1
377,42,32,815,590,2884,1
377,43,32,857,583,2838,1
377,44,32,902,579,2803,1
377,45,32,947,576,2770,1
377,46,32,991,573,2736,1
377,47,32,1032,568,2696,1
377,48,32,1072,563,2652,1
377,49,32,1113,559,2613,1
377,50,32,1155,556,2579,1
377,51,32,1195,551,2538,1
377,52,32,1240,550,2511,1
377,53,32,1271,543,2456,1
377,0,33,-1114,535,2233,1
377,1,33,-1085,541,2281,1
377,2,33,-1060,551,2340,1
377,3,33,-1028,557,2384,1
377,4,33,-992,562,2424,1
377,5,33,-940,558,2424,1
377,6,33,-871,543,2374,1
377,7,33,-794,521,2292,1
377,8,33,-728,504,2231,1
377,9,33,-696,510,2271,1
377,10,33,-669,520,2330,1
377,11,33,-637,528,2378,1
377,12,33,-604,536,2425,1
377,13,33,-571,546,2477,1
377,14,33,-541,560,2552,1
377,15,33,-507,572,2618,1
377,16,33,-473,586,2690,1
377,17,33,-434,597,2750,1
377,18,33,-395,609,2812,1
377,19,33,-352,619,2865,1
377,20,33,-307,629,2914,1
377,21,33,-259,634,2946,1
377,22,33,-209,637,2964,1
377,23,33,-158,636,2962,1
377,24,33,-108,638,2974,1
377,25,33,-57,640,2986,1
377,26,33,-5,638,2974,1
377,27,33,46,639,2979,1
377,28,33,97,642,2993,1
377,29,33,148,640,2979,1
377,30,33,200,644,2995,1
377,31,33,252,644,2993,1
377,32,33,305,646,2998,1
377,33,33,355,645,2984,1
377,34,33,407,645,2979,1
377,35,33,461,649,2988,1
377,36,33,514,649,2982,1
377,37,33,566,649,2973,1
377,38,33,617,649,2959,1
377,39,33,668,648,2944,1
377,40,33,721,648,2934,1
377,41,33,772,648,2918,1
377,42,33,821,646,2895,1
377,43,33,864,639,2851,1
377,44,33,911,636,2821,1
377,45,33,956,632,2786,1
377,46,33,998,627,2745,1
377,47,33,1043,624,2713,1
377,48,33,1080,616,2661,1
377,49,33,1125,614,2631,1
377,50,33,1169,611,2599,1
377,51,33,1211,608,2564,1
377,52,33,1250,603,2521,1
377,53,33,1291,599,2483,1
377,0,34,-1128,584,2249,1
377,1,34,-1099,592,2298,1
377,2,34,-1070,600,2350,1
377,3,34,-1040,609,2403,1
377,4,34,-1007,616,2449,1
377,5,34,-965,618,2475,1
377,6,34,-892,600,2420,1
377,7,34,-816,578,2345,1
377,8,34,-745,557,2275,1
377,9,34,-706,558,2293,1
377,10,34,-678,570,2353,1
377,11,34,-648,580,2409,1
377,12,34,-614,589,2454,1
377,13,34,-581,599,2509,1
377,14,34,-547,611,2570,1
377,15,34,-514,626,2642,1
377,16,34,-480,642,2716,1
377,17,34,-439,652,2768,1
377,18,34,-395,659,2806,1
377,19,34,-350,666,2842,1
377,20,34,-304,673,2876,1
377,21,34,-255,675,2889,1
377,22,34,-205,676,2898,1
377,23,34,-155,674,2895,1
377,24,34,-105,676,2904,1
377,25,34,-55,675,2902,1
377,26,34,-5,674,2901,1
377,27,34,45,677,2911,1
377,28,34,95,679,2918,1
377,29,34,146,681,2924,1
377,30,34,196,680,2919,1
377,31,34,247,680,2914,1
377,32,34,298,683,2920,1
377,33,34,347,680,2902,1
377,34,34,399,682,2904,1
377,35,34,452,685,2911,1
377,36,34,503,686,2905,1
377,37,34,553,685,2893,1
377,38,34,607,689,2897,1
377,39,34,660,691,2893,1
377,40,34,713,693,2891,1
377,41,34,762,691,2869,1
377,42,34,815,692,2859,1
377,43,34,866,692,2846,1
377,44,34,915,690,2821,1
377,45,34,963,688,2794,1
377,46,34,1008,684,2761,1
377,47,34,1051,679,2722,1
377,48,34,1094,674,2685,1
377,49,34,1138,670,2649,1
377,50,34,1181,667,2614,1
377,51,34,1220,661,2570,1
377,52,34,1265,659,2540,1
377,53,34,1305,655,2501,1
377,0,35,-1136,632,2254,1
377,1,35,-1109,641,2308,1
377,2,35,-1080,650,2361,1
377,3,35,-1049,659,2412,1
377,4,35,-1017,668,2463,1
377,5,35,-980,674,2503,1
377,6,35,-919,664,2480,1
377,7,35,-839,638,2401,1
377,8,35,-762,611,2314,1
377,9,35,-714,607,2310,1
377,10,35,-683,616,2358,1
377,11,35,-654,629,2419,1
377,12,35,-621,639,2471,1
377,13,35,-585,649,2519,1
377,14,35,-554,665,2589,1
377,15,35,-520,680,2660,1
377,16,35,-482,692,2717,1
377,17,35,-440,702,2763,1
377,18,35,-395,707,2789,1
377,19,35,-347,709,2803,1
377,20,35,-298,710,2813,1
377,21,35,-249,709,2816,1
377,22,35,-201,711,2826,1
377,23,35,-152,711,2829,1
377,24,35,-103,713,2841,1
377,25,35,-54,711,2835,1
377,26,35,-5,711,2835,1
377,27,35,44,709,2828,1
377,28,35,93,710,2829,1
377,29,35,142,712,2834,1
377,30,35,192,714,2840,1
377,31,35,242,715,2841,1
377,32,35,290,713,2829,1
377,33,35,339,713,2821,1
377,34,35,390,715,2823,1
377,35,35,441,719,2831,1
377,36,35,493,721,2832,1
377,37,35,543,723,2829,1
377,38,35,596,726,2829,1
377,39,35,647,727,2822,1
377,40,35,697,727,2812,1
377,41,35,749,729,2806,1
377,42,35,801,731,2798,1
377,43,35,854,732,2790,1
377,44,35,905,733,2777,1
377,45,35,958,735,2766,1
377,46,35,1010,736,2754,1
377,47,35,1057,733,2724,1
377,48,35,1104,731,2697,1
377,49,35,1147,726,2659,1
377,50,35,1189,721,2620,1
377,51,35,1231,716,2581,1
377,52,35,1276,714,2550,1
377,53,35,1318,710,2513,1
377,0,36,-1141,679,2254,1
377,1,36,-1116,690,2311,1
377,2,36,-1089,701,2368,1
377,3,36,-1063,714,2432,1
377,4,36,-1031,724,2483,1
377,5,36,-995,731,2528,1
377,6,36,-939,725,2522,1
377,7,36,-863,702,2457,1
377,8,36,-783,672,2368,1
377,9,36,-721,655,2321,1
377,10,36,-694,670,2385,1
377,11,36,-660,678,2429,1
377,12,36,-627,690,2482,1
377,13,36,-592,702,2536,1
377,14,36,-558,716,2598,1
377,15,36,-524,733,2668,1
377,16,36,-483,741,2708,1
377,17,36,-439,748,2739,1
377,18,36,-391,749,2752,1
377,19,36,-342,747,2751,1
377,20,36,-294,748,2762,1
377,21,36,-246,749,2769,1
377,22,36,-198,749,2772,1
377,23,36,-149,747,2770,1
377,24,36,-101,750,2782,1
377,25,36,-53,746,2769,1
377,26,36,-5,749,2779,1
377,27,36,44,748,2778,1
377,28,36,92,749,2778,1
377,29,36,140,750,2779,1
377,30,36,189,749,2773,1
377,31,36,237,749,2770,1
377,32,36,287,753,2780,1
377,33,36,335,753,2774,1
377,34,36,384,752,2765,1
377,35,36,434,756,2772,1
377,36,36,483,755,2761,1
377,37,36,535,760,2768,1
377,38,36,585,762,2766,1
377,39,36,635,763,2758,1
377,40,36,687,766,2758,1
377,41,36,737,766,2745,1
377,42,36,790,770,2747,1
377,43,36,841,771,2734,1
377,44,36,896,775,2734,1
377,45,36,947,777,2723,1
377,46,36,999,778,2709,1
377,47,36,1053,781,2701,1
377,48,36,1102,780,2678,1
377,49,36,1149,778,2651,1
377,50,36,1199,777,2629,1
377,51,36,1241,772,2590,1
377,52,36,1285,768,2555,1
377,53,36,1327,764,2517,1
377,0,37,-1162,735,2281,1
377,1,37,-1133,746,2334,1
377,2,37,-1103,756,2386,1
377,3,37,-1074,768,2442,1
377,4,37,-1042,779,2496,1
377,5,37,-1003,785,2536,1
377,6,37,-956,785,2553,1
377,7,37,-885,766,2505,1
377,8,37,-809,739,2432,1
377,9,37,-738,713,2362,1
377,10,37,-701,720,2397,1
377,11,37,-668,731,2446,1
377,12,37,-636,745,2506,1
377,13,37,-601,758,2558,1
377,14,37,-563,769,2608,1
377,15,37,-524,780,2655,1
377,16,37,-478,781,2668,1
377,17,37,-432,784,2685,1
377,18,37,-384,784,2691,1
377,19,37,-337,784,2699,1
377,20,37,-289,782,2696,1
377,21,37,-243,786,2716,1
377,22,37,-194,783,2711,1
377,23,37,-147,782,2709,1
377,24,37,-99,784,2717,1
377,25,37,-52,781,2711,1
377,26,37,-4,780,2705,1
377,27,37,43,779,2702,1
377,28,37,90,782,2710,1
377,29,37,138,782,2710,1
377,30,37,186,784,2713,1
377,31,37,233,784,2709,1
377,32,37,281,785,2711,1
377,33,37,328,784,2699,1
377,34,37,377,786,2701,1
377,35,37,427,791,2711,1
377,36,37,477,795,2715,1
377,37,37,525,795,2706,1
377,38,37,575,797,2703,1
377,39,37,625,798,2698,1
377,40,37,673,798,2686,1
377,41,37,727,805,2696,1
377,42,37,779,808,2692,1
377,43,37,832,812,2691,1
377,44,37,881,812,2675,1
377,45,37,932,813,2663,1
377,46,37,987,818,2663,1
377,47,37,1040,821,2653,1
377,48,37,1089,820,2632,1
377,49,37,1142,822,2618,1
377,50,37,1194,824,2604,1
377,51,37,1246,825,2584,1
377,52,37,1294,824,2559,1
377,53,37,1341,822,2530,1
377,0,38,-1170,786,2283,1
377,1,38,-1141,797,2336,1
377,2,38,-1118,813,2405,1
377,3,38,-1083,821,2448,1
377,4,38,-1049,831,2497,1
377,5,38,-1012,840,2543,1
377,6,38,-960,837,2551,1
377,7,38,-903,829,2542,1
377,8,38,-832,805,2486,1
377,9,38,-757,776,2408,1
377,10,38,-711,775,2418,1
377,11,38,-676,785,2462,1
377,12,38,-639,794,2504,1
377,13,38,-604,808,2558,1
377,14,38,-561,812,2582,1
377,15,38,-517,816,2606,1
377,16,38,-471,818,2619,1
377,17,38,-426,820,2634,1
377,18,38,-378,818,2635,1
377,19,38,-331,818,2641,1
377,20,38,-284,817,2643,1
377,21,38,-237,817,2647,1
377,22,38,-190,813,2637,1
377,23,38,-144,816,2652,1
377,24,38,-97,814,2646,1
377,25,38,-51,813,2645,1
377,26,38,-4,813,2647,1
377,27,38,42,810,2635,1
377,28,38,89,813,2644,1
377,29,38,136,818,2657,1
377,30,38,182,812,2636,1
377,31,38,229,817,2648,1
377,32,38,275,815,2636,1
377,33,38,322,815,2632,1
377,34,38,369,817,2632,1
377,35,38,418,822,2641,1
377,36,38,466,822,2635,1
377,37,38,516,827,2641,1
377,38,38,565,830,2640,1
377,39,38,614,832,2637,1
377,40,38,664,835,2633,1
377,41,38,713,837,2627,1
377,42,38,766,843,2633,1
377,43,38,816,844,2624,1
377,44,38,869,849,2624,1
377,45,38,920,851,2614,1
377,46,38,971,854,2605,1
377,47,38,1025,858,2599,1
377,48,38,1074,857,2579,1
377,49,38,1125,859,2565,1
377,50,38,1181,864,2560,1
377,51,38,1234,867,2545,1
377,52,38,1287,869,2529,1
377,53,38,1340,871,2512,1
377,0,39,-1183,840,2295,1
377,1,39,-1157,854,2354,1
377,2,39,-1126,865,2406,1
377,3,39,-1094,877,2457,1
377,4,39,-1049,879,2484,1
377,5,39,-1001,878,2499,1
377,6,39,-953,878,2515,1
377,7,39,-902,875,2523,1
377,8,39,-843,863,2505,1
377,9,39,-772,837,2444,1
377,10,39,-720,829,2434,1
377,11,39,-684,839,2477,1
377,12,39,-644,847,2510,1
377,13,39,-603,853,2541,1
377,14,39,-558,855,2556,1
377,15,39,-509,850,2550,1
377,16,39,-462,848,2554,1
377,17,39,-416,848,2560,1
377,18,39,-371,849,2571,1
377,19,39,-324,847,2573,1
377,20,39,-280,850,2587,1
377,21,39,-232,845,2576,1
377,22,39,-187,848,2588,1
377,23,39,-141,845,2584,1
377,24,39,-95,844,2582,1
377,25,39,-49,842,2576,1
377,26,39,-4,841,2575,1
377,27,39,42,842,2577,1
377,28,39,87,842,2576,1
377,29,39,133,841,2572,1
377,30,39,178,842,2570,1
377,31,39,224,842,2567,1
377,32,39,270,845,2571,1
377,33,39,317,847,2572,1
377,34,39,363,848,2569,1
377,35,39,410,850,2568,1
377,36,39,457,853,2569,1
377,37,39,506,858,2575,1
377,38,39,554,860,2572,1
377,39,39,602,862,2570,1
377,40,39,652,867,2572,1
377,41,39,700,868,2563,1
377,42,39,749,870,2557,1
377,43,39,801,876,2560,1
377,44,39,848,876,2545,1
377,45,39,905,885,2556,1
377,46,39,952,885,2537,1
377,47,39,1009,892,2541,1
377,48,39,1058,893,2525,1
377,49,39,1109,895,2512,1
377,50,39,1161,898,2500,1
377,51,39,1214,902,2488,1
377,52,39,1267,904,2473,1
377,53,39,1323,909,2463,1
377,0,40,-1197,895,2305,1
377,1,40,-1165,906,2354,1
377,2,40,-1130,915,2399,1
377,3,40,-1088,919,2429,1
377,4,40,-1039,918,2445,1
377,5,40,-991,917,2459,1
377,6,40,-943,916,2474,1
377,7,40,-891,911,2477,1
377,8,40,-839,905,2477,1
377,9,40,-784,895,2465,1
377,10,40,-727,882,2441,1
377,11,40,-682,882,2454,1
377,12,40,-639,885,2474,1
377,13,40,-595,888,2492,1
377,14,40,-549,886,2499,1
377,15,40,-503,885,2505,1
377,16,40,-455,881,2502,1
377,17,40,-409,878,2501,1
377,18,40,-363,877,2505,1
377,19,40,-319,877,2512,1
377,20,40,-273,876,2515,1
377,21,40,-228,877,2520,1
377,22,40,-183,877,2524,1
377,23,40,-138,875,2522,1
377,24,40,-93,876,2527,1
377,25,40,-49,876,2528,1
377,26,40,-4,872,2517,1
377,27,40,41,869,2507,1
377,28,40,86,872,2516,1
377,29,40,131,875,2523,1
377,30,40,175,872,2511,1
377,31,40,221,874,2513,1
377,32,40,265,873,2507,1
377,33,40,310,874,2504,1
377,34,40,355,875,2501,1
377,35,40,402,879,2504,1
377,36,40,448,881,2504,1
377,37,40,496,885,2507,1
377,38,40,539,882,2488,1
377,39,40,588,887,2493,1
377,40,40,638,893,2499,1
377,41,40,686,896,2495,1
377,42,40,736,901,2496,1
377,43,40,784,904,2490,1
377,44,40,836,909,2491,1
377,45,40,885,912,2484,1
377,46,40,940,920,2487,1
377,47,40,994,926,2487,1
377,48,40,1041,925,2467,1
377,49,40,1091,928,2456,1
377,50,40,1144,933,2447,1
377,51,40,1195,935,2432,1
377,52,40,1250,940,2423,1
377,53,40,1303,944,2410,1
377,0,41,-1203,946,2300,1
377,1,41,-1167,954,2341,1
377,2,41,-1123,956,2367,1
377,3,41,-1076,956,2386,1
377,4,41,-1026,953,2397,1
377,5,41,-976,949,2406,1
377,6,41,-931,951,2427,1
377,7,41,-880,945,2429,1
377,8,41,-826,937,2423,1
377,9,41,-778,934,2430,1
377,10,41,-726,927,2423,1
377,11,41,-679,924,2428,1
377,12,41,-631,919,2427,1
377,13,41,-587,921,2443,1
377,14,41,-542,920,2451,1
377,15,41,-496,919,2457,1
377,16,41,-452,919,2466,1
377,17,41,-404,913,2457,1
377,18,41,-357,907,2448,1
377,19,41,-312,903,2445,1
377,20,41,-268,904,2453,1
377,21,41,-226,912,2478,1
377,22,41,-181,908,2470,1
377,23,41,-136,906,2467,1
377,24,41,-92,905,2469,1
377,25,41,-47,902,2459,1
377,26,41,-3,902,2461,1
377,27,41,41,903,2464,1
377,28,41,85,906,2471,1
377,29,41,129,904,2464,1
377,30,41,173,902,2456,1
377,31,41,216,900,2446,1
377,32,41,262,907,2459,1
377,33,41,306,907,2456,1
377,34,41,351,909,2455,1
377,35,41,396,909,2448,1
377,36,41,441,911,2446,1
377,37,41,488,915,2449,1
377,38,41,533,916,2441,1
377,39,41,581,922,2447,1
377,40,41,627,923,2441,1
377,41,41,672,923,2429,1
377,42,41,720,927,2425,1
377,43,41,770,932,2427,1
377,44,41,820,937,2426,1
377,45,41,870,942,2423,1
377,46,41,918,945,2414,1
377,47,41,970,950,2411,1
377,48,41,1020,953,2401,1
377,49,41,1075,961,2402,1
377,50,41,1126,965,2390,1
377,51,41,1173,965,2370,1
377,52,41,1232,974,2371,1
377,53,41,1279,974,2348,1
419,0,0,-888,-700,1703,1
419,1,0,-829,-680,1669,1
419,2,0,-778,-665,1647,1
419,3,0,-749,-667,1667,1
419,4,0,-727,-678,1705,1
419,5,0,-705,-688,1744,1
419,6,0,-679,-696,1777,1
419,7,0,-653,-705,1811,1
419,8,0,-629,-716,1852,1
419,9,0,-603,-726,1888,1
419,10,0,-577,-738,1932,1
419,11,0,-549,-748,1967,1
419,12,0,-522,-762,2013,1
419,13,0,-494,-777,2062,1
419,14,0,-465,-791,2109,1
419,15,0,-432,-801,2144,1
419,16,0,-400,-816,2191,1
419,17,0,-368,-832,2240,1
419,18,0,-334,-848,2290,1
419,19,0,-301,-872,2360,1
419,20,0,-261,-881,2390,1
419,21,0,-225,-907,2464,1
419,22,0,-185,-930,2529,1
419,23,0,-143,-953,2595,1
419,24,0,-100,-981,2675,1
419,25,0,-54,-1006,2743,1
419,26,0,-5,-1016,2772,1
419,27,0,45,-1019,2779,1
419,28,0,94,-1011,2757,1
419,29,0,142,-1003,2732,1
419,30,0,189,-993,2703,1
419,31,0,235,-982,2669,1
419,32,0,280,-969,2629,1
419,33,0,323,-956,2589,1
419,34,0,366,-947,2559,1
419,35,0,408,-937,2523,1
419,36,0,450,-929,2494,1
419,37,0,491,-922,2467,1
419,38,0,531,-913,2434,1
419,39,0,573,-909,2413,1
419,40,0,610,-898,2374,1
419,41,0,649,-891,2344,1
419,42,0,688,-885,2316,1
419,43,0,727,-880,2291,1
419,44,0,764,-873,2259,1
419,45,0,799,-865,2224,1
419,46,0,836,-859,2195,1
419,47,0,871,-853,2163,1
419,48,0,906,-847,2131,1
419,49,0,941,-840,2099,1
419,50,0,979,-837,2075,1
419,51,0,1011,-831,2040,1
419,52,0,1046,-826,2010,1
419,53,0,1082,-823,1983,1
419,0,1,-898,-674,1735,1
419,1,1,-837,-653,1697,1
419,2,1,-785,-638,1674,1
419,3,1,-754,-639,1690,1
419,4,1,-733,-649,1730,1
419,5,1,-708,-658,1765,1
419,6,1,-684,-666,1801,1
419,7,1,-659,-676,1838,1
419,8,1,-631,-683,1869,1
419,9,1,-605,-693,1908,1
419,10,1,-581,-706,1956,1
419,11,1,-553,-717,1995,1
419,12,1,-524,-728,2034,1
419,13,1,-498,-744,2090,1
419,14,1,-468,-757,2136,1
419,15,1,-433,-765,2164,1
419,16,1,-402,-780,2215,1
419,17,1,-370,-796,2267,1
419,18,1,-336,-812,2318,1
419,19,1,-301,-831,2380,1
419,20,1,-263,-845,2425,1
419,21,1,-226,-868,2495,1
419,22,1,-186,-889,2560,1
419,23,1,-146,-919,2648,1
419,24,1,-101,-943,2719,1
419,25,1,-54,-961,2774,1
419,26,1,-5,-973,2807,1
419,27,1,45,-976,2815,1
419,28,1,95,-969,2794,1
419,29,1,143,-961,2771,1
419,30,1,190,-950,2735,1
419,31,1,237,-941,2704,1
419,32,1,282,-929,2666,1
419,33,1,325,-916,2624,1
419,34,1,368,-907,2593,1
419,35,1,411,-898,2559,1
419,36,1,453,-890,2529,1
419,37,1,493,-880,2493,1
419,38,1,534,-873,2463,1
419,39,1,575,-867,2435,1
419,40,1,612,-857,2398,1
419,41,1,653,-853,2374,1
419,42,1,688,-842,2333,1
419,43,1,729,-839,2312,1
419,44,1,767,-834,2283,1
419,45,1,802,-826,2248,1
419,46,1,841,-823,2224,1
419,47,1,877,-816,2191,1
419,48,1,911,-810,2158,1
419,49,1,946,-804,2126,1
419,50,1,982,-799,2096,1
419,51,1,1012,-791,2057,1
419,52,1,1052,-790,2036,1
419,53,1,1086,-785,2004,1
419,0,2,-908,-646,1766,1
419,1,2,-846,-626,1727,1
419,2,2,-793,-611,1701,1
419,3,2,-759,-610,1711,1
419,4,2,-736,-619,1749,1
419,5,2,-710,-625,1779,1
419,6,2,-688,-636,1823,1
419,7,2,-662,-644,1857,1
419,8,2,-636,-652,1894,1
419,9,2,-609,-662,1932,1
419,10,2,-584,-673,1977,1
419,11,2,-555,-683,2016,1
419,12,2,-527,-695,2060,1
419,13,2,-498,-707,2104,1
419,14,2,-467,-717,2145,1
419,15,2,-437,-731,2195,1
419,16,2,-403,-742,2234,1
419,17,2,-371,-758,2290,1
419,18,2,-338,-775,2348,1
419,19,2,-303,-792,2406,1
419,20,2,-266,-810,2465,1
419,21,2,-228,-829,2528,1
419,22,2,-188,-852,2601,1
419,23,2,-146,-875,2676,1
419,24,2,-102,-901,2755,1
419,25,2,-54,-918,2808,1
419,26,2,-5,-929,2842,1
419,27,2,45,-931,2848,1
419,28,2,95,-923,2823,1
419,29,2,143,-914,2794,1
419,30,2,192,-909,2776,1
419,31,2,238,-898,2738,1
419,32,2,283,-886,2698,1
419,33,2,326,-874,2654,1
419,34,2,370,-865,2622,1
419,35,2,413,-857,2590,1
419,36,2,455,-849,2559,1
419,37,2,497,-842,2528,1
419,38,2,535,-830,2485,1
419,39,2,577,-826,2463,1
419,40,2,615,-817,2425,1
419,41,2,655,-812,2398,1
419,42,2,694,-805,2366,1
419,43,2,732,-800,2338,1
419,44,2,771,-795,2310,1
419,45,2,804,-785,2268,1
419,46,2,843,-782,2243,1
419,47,2,882,-779,2219,1
419,48,2,917,-773,2185,1
419,49,2,951,-767,2152,1
419,50,2,987,-763,2123,1
419,51,2,1022,-758,2090,1
419,52,2,1059,-755,2064,1
419,53,2,1093,-750,2031,1
419,0,3,-922,-620,1803,1
419,1,3,-855,-599,1756,1
419,2,3,-802,-584,1730,1
419,3,3,-762,-580,1730,1
419,4,3,-738,-587,1764,1
419,5,3,-715,-596,1804,1
419,6,3,-691,-604,1841,1
419,7,3,-663,-610,1872,1
419,8,3,-639,-620,1915,1
419,9,3,-611,-628,1950,1
419,10,3,-588,-642,2004,1
419,11,3,-558,-649,2037,1
419,12,3,-530,-660,2082,1
419,13,3,-503,-674,2135,1
419,14,3,-471,-683,2173,1
419,15,3,-439,-695,2218,1
419,16,3,-407,-708,2267,1
419,17,3,-374,-722,2319,1
419,18,3,-341,-739,2381,1
419,19,3,-303,-750,2422,1
419,20,3,-267,-770,2490,1
419,21,3,-230,-792,2568,1
419,22,3,-189,-808,2623,1
419,23,3,-148,-835,2714,1
419,24,3,-103,-857,2786,1
419,25,3,-55,-872,2838,1
419,26,3,-5,-883,2873,1
419,27,3,45,-885,2880,1
419,28,3,95,-877,2854,1
419,29,3,144,-870,2828,1
419,30,3,192,-862,2798,1
419,31,3,239,-853,2767,1
419,32,3,286,-847,2740,1
419,33,3,329,-834,2695,1
419,34,3,373,-825,2659,1
419,35,3,416,-816,2622,1
419,36,3,458,-808,2588,1
419,37,3,498,-799,2550,1
419,38,3,539,-792,2519,1
419,39,3,579,-784,2485,1
419,40,3,622,-782,2466,1
419,41,3,660,-774,2432,1
419,42,3,697,-766,2393,1
419,43,3,738,-762,2369,1
419,44,3,775,-757,2338,1
419,45,3,814,-753,2311,1
419,46,3,847,-744,2269,1
419,47,3,885,-740,2241,1
419,48,3,921,-735,2210,1
419,49,3,956,-729,2175,1
419,50,3,994,-726,2150,1
419,51,3,1030,-722,2121,1
419,52,3,1063,-716,2085,1
419,53,3,1102,-715,2061,1
419,0,4,-927,-588,1825,1
419,1,4,-863,-570,1783,1
419,2,4,-804,-553,1745,1
419,3,4,-767,-550,1750,1
419,4,4,-744,-557,1788,1
419,5,4,-720,-565,1825,1
419,6,4,-695,-573,1864,1
419,7,4,-666,-577,1890,1
419,8,4,-641,-587,1933,1
419,9,4,-616,-596,1975,1
419,10,4,-589,-606,2018,1
419,11,4,-562,-616,2063,1
419,12,4,-533,-627,2107,1
419,13,4,-505,-638,2156,1
