frame,row,col,x,y,z,is_edge,is_planar
377,40,23,664.000000,119.000000,2764.000000,0,0
377,40,24,668.000000,168.000000,2781.000000,0,0
377,40,25,675.000000,219.000000,2807.000000,0,1
377,40,26,683.000000,270.000000,2835.000000,0,0
377,40,27,686.000000,321.000000,2844.000000,0,0
377,40,28,696.000000,375.000000,2876.000000,0,0
377,40,29,704.000000,431.000000,2903.000000,0,0
377,40,30,713.000000,487.000000,2932.000000,0,0
377,40,31,717.000000,542.000000,2942.000000,0,0
377,40,32,723.000000,598.000000,2955.000000,0,0
377,40,33,721.000000,648.000000,2934.000000,1,0
377,40,34,713.000000,693.000000,2891.000000,0,0
377,40,35,697.000000,727.000000,2812.000000,0,0
377,40,36,687.000000,766.000000,2758.000000,0,0
377,40,37,673.000000,798.000000,2686.000000,0,0
377,40,38,664.000000,835.000000,2633.000000,0,0
377,40,39,652.000000,867.000000,2572.000000,0,1
377,40,40,638.000000,893.000000,2499.000000,0,0
377,40,41,627.000000,923.000000,2441.000000,0,0
377,41,0,630.000000,-864.000000,2274.000000,0,0
377,41,1,633.000000,-827.000000,2302.000000,0,0
377,41,2,635.000000,-787.000000,2324.000000,0,0
377,41,3,638.000000,-748.000000,2348.000000,0,0
377,41,4,639.000000,-707.000000,2366.000000,0,0
377,41,5,641.000000,-666.000000,2386.000000,0,0
377,41,6,645.000000,-626.000000,2411.000000,0,0
377,41,7,647.000000,-585.000000,2430.000000,0,0
377,41,8,650.000000,-545.000000,2453.000000,0,0
377,41,9,653.000000,-503.000000,2473.000000,0,0
377,41,10,653.000000,-459.000000,2480.000000,0,0
377,41,11,657.000000,-418.000000,2505.000000,0,0
377,41,12,659.000000,-376.000000,2521.000000,0,0
377,41,13,665.000000,-334.000000,2551.000000,0,0
377,41,14,667.000000,-291.000000,2564.000000,0,0
377,41,15,668.000000,-246.000000,2573.000000,0,0
377,41,16,674.000000,-203.000000,2598.000000,0,0
377,41,17,675.000000,-159.000000,2608.000000,0,0
377,41,18,682.000000,-114.000000,2635.000000,0,0
377,41,19,685.000000,-69.000000,2651.000000,0,0
377,41,20,691.000000,-23.000000,2675.000000,0,1
377,41,21,700.000000,23.000000,2708.000000,1,0
377,41,22,701.000000,71.000000,2712.000000,0,0
377,41,23,704.000000,118.000000,2721.000000,0,0
377,41,24,709.000000,166.000000,2738.000000,0,0
377,41,25,717.000000,217.000000,2768.000000,0,0
377,41,26,724.000000,267.000000,2790.000000,0,0
377,41,27,732.000000,319.000000,2817.000000,0,0
377,41,28,737.000000,371.000000,2827.000000,0,0
377,41,29,748.000000,427.000000,2864.000000,0,0
377,41,30,754.000000,481.000000,2881.000000,0,0
377,41,31,765.000000,539.000000,2912.000000,0,0
377,41,32,770.000000,594.000000,2921.000000,0,0
377,41,33,772.000000,648.000000,2918.000000,1,0
377,41,34,762.000000,691.000000,2869.000000,0,0
377,41,35,749.000000,729.000000,2806.000000,0,1
377,41,36,737.000000,766.000000,2745.000000,0,0
377,41,37,727.000000,805.000000,2696.000000,0,0
377,41,38,713.000000,837.000000,2627.000000,0,1
377,41,39,700.000000,868.000000,2563.000000,0,0
377,41,40,686.000000,896.000000,2495.000000,0,0
377,41,41,672.000000,923.000000,2429.000000,0,0
377,42,0,672.000000,-864.000000,2262.000000,0,0
377,42,1,671.000000,-821.000000,2274.000000,0,0
377,42,2,673.000000,-782.000000,2297.000000,0,0
377,42,3,675.000000,-741.000000,2315.000000,0,0
377,42,4,677.000000,-702.000000,2338.000000,0,0
377,42,5,680.000000,-661.000000,2358.000000,0,0
377,42,6,683.000000,-622.000000,2382.000000,0,0
377,42,7,684.000000,-580.000000,2396.000000,0,0
377,42,8,688.000000,-540.000000,2420.000000,0,0
377,42,9,690.000000,-498.000000,2438.000000,0,0
377,42,10,693.000000,-457.000000,2455.000000,0,0
377,42,11,696.000000,-415.000000,2476.000000,0,0
377,42,12,701.000000,-374.000000,2500.000000,0,0
377,42,13,701.000000,-330.000000,2507.000000,0,0
377,42,14,705.000000,-288.000000,2525.000000,0,0
377,42,15,708.000000,-245.000000,2543.000000,0,0
377,42,16,713.000000,-202.000000,2565.000000,0,0
377,42,17,717.000000,-158.000000,2581.000000,0,0
377,42,18,721.000000,-113.000000,2598.000000,0,0
377,42,19,726.000000,-68.000000,2618.000000,0,0
377,42,20,729.000000,-23.000000,2632.000000,0,0
377,42,21,739.000000,23.000000,2668.000000,0,1
377,42,22,745.000000,70.000000,2687.000000,0,0
377,42,23,746.000000,117.000000,2690.000000,0,0
377,42,24,755.000000,166.000000,2719.000000,0,0
377,42,25,758.000000,215.000000,2729.000000,0,1
377,42,26,770.000000,266.000000,2768.000000,0,0
377,42,27,773.000000,316.000000,2772.000000,0,0
377,42,28,781.000000,368.000000,2797.000000,0,1
377,42,29,791.000000,423.000000,2823.000000,0,0
377,42,30,798.000000,477.000000,2841.000000,0,0
377,42,31,806.000000,532.000000,2861.000000,0,0
377,42,32,815.000000,590.000000,2884.000000,0,0
377,42,33,821.000000,646.000000,2895.000000,0,0
377,42,34,815.000000,692.000000,2859.000000,1,0
377,42,35,801.000000,731.000000,2798.000000,0,1
377,42,36,790.000000,770.000000,2747.000000,0,0
377,42,37,779.000000,808.000000,2692.000000,0,0
377,42,38,766.000000,843.000000,2633.000000,0,0
377,42,39,749.000000,870.000000,2557.000000,0,0
377,42,40,736.000000,901.000000,2496.000000,0,0
377,42,41,720.000000,927.000000,2425.000000,0,0
377,43,0,707.000000,-856.000000,2227.000000,0,0
377,43,1,708.000000,-815.000000,2244.000000,0,0
377,43,2,711.000000,-776.000000,2269.000000,0,0
377,43,3,709.000000,-733.000000,2276.000000,0,0
377,43,4,716.000000,-697.000000,2311.000000,0,1
377,43,5,717.000000,-656.000000,2327.000000,0,0
377,43,6,718.000000,-615.000000,2342.000000,0,0
377,43,7,723.000000,-576.000000,2368.000000,0,0
377,43,8,724.000000,-535.000000,2384.000000,0,0
377,43,9,731.000000,-497.000000,2415.000000,0,0
377,43,10,734.000000,-455.000000,2433.000000,0,0
377,43,11,734.000000,-412.000000,2441.000000,0,0
377,43,12,738.000000,-370.000000,2461.000000,0,0
377,43,13,743.000000,-329.000000,2486.000000,0,0
377,43,14,746.000000,-286.000000,2501.000000,0,0
377,43,15,747.000000,-243.000000,2510.000000,0,0
377,43,16,753.000000,-200.000000,2534.000000,0,0
377,43,17,757.000000,-157.000000,2552.000000,0,0
377,43,18,762.000000,-113.000000,2570.000000,0,0
377,43,19,766.000000,-68.000000,2586.000000,0,0
377,43,20,771.000000,-23.000000,2603.000000,0,1
377,43,21,783.000000,23.000000,2646.000000,0,0
377,43,22,787.000000,70.000000,2659.000000,0,0
377,43,23,788.000000,116.000000,2658.000000,0,0
377,43,24,794.000000,164.000000,2676.000000,0,0
377,43,25,800.000000,213.000000,2694.000000,0,0
377,43,26,809.000000,263.000000,2722.000000,0,0
377,43,27,818.000000,314.000000,2745.000000,0,0
377,43,28,823.000000,365.000000,2758.000000,0,0
377,43,29,830.000000,418.000000,2774.000000,0,0
377,43,30,841.000000,473.000000,2803.000000,0,1
377,43,31,851.000000,529.000000,2827.000000,0,0
377,43,32,857.000000,583.000000,2838.000000,0,0
377,43,33,864.000000,639.000000,2851.000000,0,0
377,43,34,866.000000,692.000000,2846.000000,1,0
377,43,35,854.000000,732.000000,2790.000000,0,1
377,43,36,841.000000,771.000000,2734.000000,0,0
377,43,37,832.000000,812.000000,2691.000000,0,0
377,43,38,816.000000,844.000000,2624.000000,0,0
377,43,39,801.000000,876.000000,2560.000000,0,0
377,43,40,784.000000,904.000000,2490.000000,0,0
377,43,41,770.000000,932.000000,2427.000000,0,0
377,44,0,744.000000,-850.000000,2199.000000,0,0
377,44,1,745.000000,-810.000000,2218.000000,0,0
377,44,2,745.000000,-769.000000,2233.000000,0,0
377,44,3,749.000000,-731.000000,2257.000000,0,0
377,44,4,750.000000,-690.000000,2274.000000,0,0
377,44,5,755.000000,-652.000000,2300.000000,0,0
377,44,6,757.000000,-612.000000,2318.000000,0,0
377,44,7,755.000000,-569.000000,2324.000000,0,0
377,44,8,763.000000,-532.000000,2356.000000,0,1
377,44,9,767.000000,-492.000000,2380.000000,0,0
377,44,10,769.000000,-451.000000,2395.000000,0,0
377,44,11,773.000000,-410.000000,2416.000000,0,0
377,44,12,778.000000,-369.000000,2438.000000,0,0
377,44,13,779.000000,-326.000000,2448.000000,0,0
377,44,14,783.000000,-284.000000,2465.000000,0,0
377,44,15,786.000000,-241.000000,2479.000000,0,0
377,44,16,792.000000,-199.000000,2503.000000,0,0
377,44,17,795.000000,-155.000000,2516.000000,0,0
377,44,18,804.000000,-112.000000,2547.000000,0,0
377,44,19,808.000000,-68.000000,2561.000000,0,0
377,44,20,813.000000,-23.000000,2577.000000,0,0
377,44,21,822.000000,23.000000,2607.000000,0,1
377,44,22,828.000000,69.000000,2626.000000,0,0
377,44,23,829.000000,116.000000,2627.000000,0,0
377,44,24,829.000000,162.000000,2624.000000,0,0
377,44,25,839.000000,211.000000,2653.000000,0,1
377,44,26,850.000000,261.000000,2683.000000,0,0
377,44,27,859.000000,312.000000,2709.000000,0,0
377,44,28,864.000000,362.000000,2716.000000,0,0
377,44,29,878.000000,417.000000,2754.000000,0,1
377,44,30,884.000000,469.000000,2765.000000,0,0
377,44,31,894.000000,525.000000,2789.000000,0,0
377,44,32,902.000000,579.000000,2803.000000,0,0
377,44,33,911.000000,636.000000,2821.000000,0,0
377,44,34,915.000000,690.000000,2821.000000,1,0
377,44,35,905.000000,733.000000,2777.000000,0,0
377,44,36,896.000000,775.000000,2734.000000,0,0
377,44,37,881.000000,812.000000,2675.000000,0,0
377,44,38,869.000000,849.000000,2624.000000,0,0
377,44,39,848.000000,876.000000,2545.000000,0,0
377,44,40,836.000000,909.000000,2491.000000,0,0
377,44,41,820.000000,937.000000,2426.000000,0,0
377,45,0,778.000000,-842.000000,2164.000000,0,0
377,45,1,780.000000,-803.000000,2185.000000,0,0
377,45,2,781.000000,-763.000000,2203.000000,0,0
377,45,3,787.000000,-727.000000,2233.000000,0,0
377,45,4,788.000000,-686.000000,2247.000000,0,0
377,45,5,789.000000,-645.000000,2262.000000,0,0
377,45,6,793.000000,-607.000000,2285.000000,0,0
377,45,7,796.000000,-567.000000,2305.000000,0,0
377,45,8,802.000000,-529.000000,2332.000000,0,0
377,45,9,803.000000,-488.000000,2345.000000,0,0
377,45,10,808.000000,-448.000000,2367.000000,0,0
377,45,11,809.000000,-406.000000,2379.000000,0,0
377,45,12,817.000000,-367.000000,2410.000000,0,0
377,45,13,818.000000,-324.000000,2420.000000,0,0
377,45,14,821.000000,-282.000000,2435.000000,0,0
377,45,15,825.000000,-240.000000,2452.000000,0,0
377,45,16,833.000000,-198.000000,2477.000000,0,1
377,45,17,838.000000,-155.000000,2498.000000,0,0
377,45,18,840.000000,-111.000000,2507.000000,0,0
377,45,19,847.000000,-67.000000,2527.000000,0,0
377,45,20,851.000000,-23.000000,2542.000000,0,0
377,45,21,860.000000,23.000000,2569.000000,0,1
377,45,22,869.000000,69.000000,2593.000000,1,0
377,45,23,873.000000,115.000000,2604.000000,0,0
377,45,24,873.000000,162.000000,2602.000000,0,0
377,45,25,881.000000,210.000000,2624.000000,0,0
377,45,26,886.000000,258.000000,2634.000000,0,1
377,45,27,899.000000,309.000000,2669.000000,0,0
377,45,28,903.000000,358.000000,2672.000000,0,0
377,45,29,920.000000,413.000000,2716.000000,0,1
377,45,30,927.000000,466.000000,2731.000000,0,0
377,45,31,938.000000,521.000000,2754.000000,0,0
377,45,32,947.000000,576.000000,2770.000000,0,0
377,45,33,956.000000,632.000000,2786.000000,0,0
377,45,34,963.000000,688.000000,2794.000000,0,0
377,45,35,958.000000,735.000000,2766.000000,1,0
377,45,36,947.000000,777.000000,2723.000000,0,0
377,45,37,932.000000,813.000000,2663.000000,0,0
377,45,38,920.000000,851.000000,2614.000000,0,0
377,45,39,905.000000,885.000000,2556.000000,0,0
377,45,40,885.000000,912.000000,2484.000000,0,0
377,45,41,870.000000,942.000000,2423.000000,0,0
377,46,0,814.000000,-836.000000,2136.000000,0,0
377,46,1,816.000000,-798.000000,2157.000000,0,0
377,46,2,818.000000,-759.000000,2176.000000,0,0
377,46,3,822.000000,-721.000000,2200.000000,0,0
377,46,4,823.000000,-681.000000,2216.000000,0,0
377,46,5,826.000000,-642.000000,2237.000000,0,0
377,46,6,829.000000,-603.000000,2254.000000,0,0
377,46,7,833.000000,-564.000000,2276.000000,0,0
377,46,8,837.000000,-525.000000,2299.000000,0,0
377,46,9,839.000000,-484.000000,2312.000000,0,0
377,46,10,845.000000,-445.000000,2337.000000,0,0
377,46,11,847.000000,-403.000000,2350.000000,0,0
377,46,12,851.000000,-363.000000,2370.000000,0,0
377,46,13,856.000000,-322.000000,2389.000000,0,0
377,46,14,860.000000,-281.000000,2407.000000,0,0
377,46,15,866.000000,-239.000000,2428.000000,0,0
377,46,16,868.000000,-196.000000,2437.000000,0,0
377,46,17,875.000000,-154.000000,2461.000000,0,0
377,46,18,881.000000,-111.000000,2479.000000,0,0
377,46,19,886.000000,-67.000000,2496.000000,0,0
377,46,20,891.000000,-22.000000,2510.000000,0,0
377,46,21,900.000000,23.000000,2536.000000,0,1
377,46,22,909.000000,68.000000,2561.000000,1,0
377,46,23,912.000000,114.000000,2568.000000,0,0
377,46,24,914.000000,161.000000,2573.000000,0,0
377,46,25,920.000000,208.000000,2586.000000,0,1
377,46,26,932.000000,258.000000,2616.000000,0,0
377,46,27,937.000000,306.000000,2624.000000,0,0
377,46,28,946.000000,356.000000,2644.000000,0,0
377,46,29,959.000000,410.000000,2674.000000,0,0
377,46,30,970.000000,463.000000,2695.000000,0,0
377,46,31,980.000000,517.000000,2716.000000,0,0
377,46,32,991.000000,573.000000,2736.000000,0,0
377,46,33,998.000000,627.000000,2745.000000,0,0
377,46,34,1008.000000,684.000000,2761.000000,0,0
377,46,35,1010.000000,736.000000,2754.000000,1,0
377,46,36,999.000000,778.000000,2709.000000,0,0
377,46,37,987.000000,818.000000,2663.000000,0,0
377,46,38,971.000000,854.000000,2605.000000,0,1
377,46,39,952.000000,885.000000,2537.000000,0,0
377,46,40,940.000000,920.000000,2487.000000,0,0
377,46,41,918.000000,945.000000,2414.000000,0,0
377,47,0,849.000000,-830.000000,2106.000000,0,0
377,47,1,853.000000,-794.000000,2132.000000,0,0
377,47,2,855.000000,-755.000000,2150.000000,0,0
377,47,3,855.000000,-715.000000,2165.000000,0,0
377,47,4,860.000000,-678.000000,2190.000000,0,0
377,47,5,863.000000,-638.000000,2208.000000,0,0
377,47,6,867.000000,-600.000000,2230.000000,0,0
377,47,7,867.000000,-559.000000,2242.000000,0,0
377,47,8,875.000000,-523.000000,2273.000000,0,1
377,47,9,877.000000,-482.000000,2287.000000,0,0
377,47,10,878.000000,-440.000000,2296.000000,0,1
377,47,11,886.000000,-402.000000,2325.000000,0,0
377,47,12,887.000000,-360.000000,2334.000000,0,0
377,47,13,893.000000,-320.000000,2356.000000,0,0
377,47,14,899.000000,-279.000000,2379.000000,0,0
377,47,15,904.000000,-238.000000,2398.000000,0,0
377,47,16,909.000000,-195.000000,2413.000000,0,0
377,47,17,913.000000,-153.000000,2428.000000,0,0
377,47,18,920.000000,-110.000000,2449.000000,0,0
377,47,19,923.000000,-66.000000,2461.000000,0,0
377,47,20,928.000000,-22.000000,2474.000000,0,0
377,47,21,940.000000,22.000000,2504.000000,0,1
377,47,22,945.000000,68.000000,2520.000000,0,0
377,47,23,951.000000,114.000000,2534.000000,0,0
377,47,24,956.000000,160.000000,2544.000000,0,0
377,47,25,961.000000,207.000000,2554.000000,0,0
377,47,26,965.000000,254.000000,2560.000000,1,0
377,47,27,975.000000,303.000000,2582.000000,0,1
377,47,28,991.000000,355.000000,2619.000000,0,0
377,47,29,1002.000000,407.000000,2640.000000,0,0
377,47,30,1012.000000,460.000000,2661.000000,0,0
377,47,31,1021.000000,513.000000,2676.000000,0,0
377,47,32,1032.000000,568.000000,2696.000000,0,0
377,47,33,1043.000000,624.000000,2713.000000,0,0
377,47,34,1051.000000,679.000000,2722.000000,0,0
377,47,35,1057.000000,733.000000,2724.000000,0,0
377,47,36,1053.000000,781.000000,2701.000000,1,0
377,47,37,1040.000000,821.000000,2653.000000,0,0
377,47,38,1025.000000,858.000000,2599.000000,0,0
377,47,39,1009.000000,892.000000,2541.000000,0,0
377,47,40,994.000000,926.000000,2487.000000,0,0
377,47,41,970.000000,950.000000,2411.000000,0,0
377,48,0,882.000000,-824.000000,2074.000000,0,0
377,48,1,887.000000,-788.000000,2099.000000,0,0
377,48,2,888.000000,-749.000000,2117.000000,0,0
377,48,3,892.000000,-711.000000,2139.000000,0,0
377,48,4,893.000000,-671.000000,2154.000000,0,0
377,48,5,895.000000,-632.000000,2171.000000,0,0
377,48,6,900.000000,-595.000000,2195.000000,0,0
377,48,7,902.000000,-555.000000,2209.000000,0,0
377,48,8,906.000000,-516.000000,2228.000000,0,0
377,48,9,912.000000,-478.000000,2253.000000,0,0
377,48,10,914.000000,-437.000000,2265.000000,0,0
377,48,11,920.000000,-399.000000,2290.000000,0,0
377,48,12,924.000000,-358.000000,2305.000000,0,0
377,48,13,927.000000,-317.000000,2320.000000,0,0
377,48,14,935.000000,-277.000000,2344.000000,0,0
377,48,15,938.000000,-235.000000,2356.000000,0,0
377,48,16,947.000000,-194.000000,2384.000000,0,0
377,48,17,949.000000,-151.000000,2392.000000,0,0
377,48,18,957.000000,-109.000000,2414.000000,0,0
377,48,19,961.000000,-66.000000,2426.000000,0,0
377,48,20,962.000000,-22.000000,2430.000000,0,0
377,48,21,975.000000,22.000000,2464.000000,0,1
377,48,22,982.000000,67.000000,2480.000000,0,0
377,48,23,990.000000,113.000000,2498.000000,0,0
377,48,24,996.000000,159.000000,2512.000000,0,0
377,48,25,996.000000,204.000000,2508.000000,1,0
377,48,26,1008.000000,253.000000,2535.000000,0,1
377,48,27,1014.000000,301.000000,2546.000000,0,0
377,48,28,1025.000000,351.000000,2568.000000,0,0
377,48,29,1036.000000,402.000000,2587.000000,0,0
377,48,30,1050.000000,455.000000,2616.000000,0,0
377,48,31,1060.000000,508.000000,2631.000000,0,0
377,48,32,1072.000000,563.000000,2652.000000,0,0
377,48,33,1080.000000,616.000000,2661.000000,0,0
377,48,34,1094.000000,674.000000,2685.000000,0,1
377,48,35,1104.000000,731.000000,2697.000000,1,0
377,48,36,1102.000000,780.000000,2678.000000,0,0
377,48,37,1089.000000,820.000000,2632.000000,0,0
377,48,38,1074.000000,857.000000,2579.000000,0,0
377,48,39,1058.000000,893.000000,2525.000000,0,0
377,48,40,1041.000000,925.000000,2467.000000,0,0
377,48,41,1020.000000,953.000000,2401.000000,0,0
377,49,0,920.000000,-821.000000,2052.000000,0,0
377,49,1,921.000000,-782.000000,2069.000000,0,0
377,49,2,925.000000,-746.000000,2092.000000,0,0
377,49,3,927.000000,-707.000000,2109.000000,0,0
377,49,4,931.000000,-669.000000,2130.000000,0,0
377,49,5,933.000000,-630.000000,2147.000000,0,0
377,49,6,935.000000,-591.000000,2164.000000,0,0
377,49,7,936.000000,-551.000000,2177.000000,0,0
377,49,8,944.000000,-514.000000,2205.000000,0,0
377,49,9,947.000000,-475.000000,2221.000000,0,0
377,49,10,949.000000,-434.000000,2232.000000,0,0
377,49,11,952.000000,-394.000000,2249.000000,0,1
377,49,12,962.000000,-356.000000,2278.000000,0,0
377,49,13,963.000000,-315.000000,2288.000000,0,0
377,49,14,970.000000,-275.000000,2310.000000,0,0
377,49,15,975.000000,-234.000000,2325.000000,0,0
377,49,16,983.000000,-193.000000,2348.000000,0,0
377,49,17,987.000000,-151.000000,2362.000000,0,0
377,49,18,994.000000,-108.000000,2382.000000,0,0
377,49,19,1000.000000,-65.000000,2398.000000,0,0
377,49,20,1007.000000,-22.000000,2415.000000,0,0
377,49,21,1014.000000,22.000000,2432.000000,0,0
377,49,22,1021.000000,67.000000,2447.000000,0,0
377,49,23,1028.000000,112.000000,2464.000000,0,1
377,49,24,1038.000000,158.000000,2484.000000,0,0
377,49,25,1039.000000,204.000000,2485.000000,0,0
377,49,26,1042.000000,250.000000,2487.000000,1,0
377,49,27,1053.000000,299.000000,2510.000000,0,0
377,49,28,1063.000000,348.000000,2527.000000,0,0
377,49,29,1077.000000,399.000000,2553.000000,0,0
377,49,30,1089.000000,451.000000,2574.000000,0,0
377,49,31,1102.000000,505.000000,2597.000000,0,0
377,49,32,1113.000000,559.000000,2613.000000,0,0
377,49,33,1125.000000,614.000000,2631.000000,0,0
377,49,34,1138.000000,670.000000,2649.000000,0,0
377,49,35,1147.000000,726.000000,2659.000000,0,0
377,49,36,1149.000000,778.000000,2651.000000,1,0
377,49,37,1142.000000,822.000000,2618.000000,0,0
377,49,38,1125.000000,859.000000,2565.000000,0,0
377,49,39,1109.000000,895.000000,2512.000000,0,0
377,49,40,1091.000000,928.000000,2456.000000,0,0
377,49,41,1075.000000,961.000000,2402.000000,0,0
377,50,0,957.000000,-819.000000,2028.000000,0,0
377,50,1,958.000000,-780.000000,2045.000000,0,0
377,50,2,959.000000,-740.000000,2060.000000,0,0
377,50,3,962.000000,-703.000000,2080.000000,0,0
377,50,4,965.000000,-665.000000,2100.000000,0,0
377,50,5,969.000000,-627.000000,2119.000000,0,0
377,50,6,969.000000,-587.000000,2131.000000,0,0
377,50,7,975.000000,-550.000000,2155.000000,0,0
377,50,8,979.000000,-511.000000,2173.000000,0,0
377,50,9,982.000000,-471.000000,2188.000000,0,0
377,50,10,985.000000,-432.000000,2203.000000,0,0
377,50,11,991.000000,-393.000000,2226.000000,0,0
377,50,12,996.000000,-354.000000,2243.000000,0,0
377,50,13,999.000000,-313.000000,2256.000000,0,0
377,50,14,1005.000000,-273.000000,2276.000000,0,0
377,50,15,1013.000000,-233.000000,2297.000000,0,0
377,50,16,1019.000000,-192.000000,2314.000000,0,1
377,50,17,1028.000000,-150.000000,2340.000000,0,0
377,50,18,1029.000000,-107.000000,2343.000000,0,0
377,50,19,1040.000000,-65.000000,2370.000000,0,0
377,50,20,1043.000000,-22.000000,2378.000000,0,0
377,50,21,1052.000000,22.000000,2398.000000,0,1
377,50,22,1062.000000,67.000000,2421.000000,0,0
377,50,23,1067.000000,111.000000,2431.000000,0,0
377,50,24,1077.000000,158.000000,2452.000000,0,0
377,50,25,1077.000000,202.000000,2447.000000,0,0
377,50,26,1082.000000,249.000000,2457.000000,0,0
377,50,27,1092.000000,297.000000,2473.000000,0,0
377,50,28,1102.000000,346.000000,2491.000000,0,0
377,50,29,1120.000000,398.000000,2524.000000,0,0
377,50,30,1130.000000,449.000000,2541.000000,0,0
377,50,31,1142.000000,501.000000,2559.000000,0,0
377,50,32,1155.000000,556.000000,2579.000000,0,0
377,50,33,1169.000000,611.000000,2599.000000,0,0
377,50,34,1181.000000,667.000000,2614.000000,0,0
377,50,35,1189.000000,721.000000,2620.000000,0,0
377,50,36,1199.000000,777.000000,2629.000000,0,0
377,50,37,1194.000000,824.000000,2604.000000,1,0
377,50,38,1181.000000,864.000000,2560.000000,0,0
377,50,39,1161.000000,898.000000,2500.000000,0,0
377,50,40,1144.000000,933.000000,2447.000000,0,0
377,50,41,1126.000000,965.000000,2390.000000,0,0
377,51,0,990.000000,-813.000000,1996.000000,0,0
377,51,1,995.000000,-777.000000,2020.000000,0,0
377,51,2,994.000000,-737.000000,2034.000000,0,0
377,51,3,999.000000,-700.000000,2056.000000,0,0
377,51,4,999.000000,-660.000000,2068.000000,0,0
377,51,5,1003.000000,-623.000000,2088.000000,0,0
377,51,6,1006.000000,-585.000000,2106.000000,0,0
377,51,7,1008.000000,-545.000000,2119.000000,0,0
377,51,8,1015.000000,-508.000000,2144.000000,0,0
377,51,9,1016.000000,-468.000000,2156.000000,0,0
377,51,10,1023.000000,-431.000000,2179.000000,0,0
377,51,11,1026.000000,-391.000000,2193.000000,0,0
377,51,12,1031.000000,-351.000000,2209.000000,0,0
377,51,13,1036.000000,-311.000000,2226.000000,0,0
377,51,14,1040.000000,-271.000000,2242.000000,0,0
377,51,15,1049.000000,-231.000000,2265.000000,0,0
377,51,16,1054.000000,-190.000000,2280.000000,0,0
377,51,17,1062.000000,-149.000000,2301.000000,0,0
377,51,18,1070.000000,-107.000000,2320.000000,0,0
377,51,19,1078.000000,-65.000000,2339.000000,0,0
377,51,20,1082.000000,-22.000000,2350.000000,0,0
377,51,21,1087.000000,22.000000,2360.000000,0,0
377,51,22,1100.000000,66.000000,2388.000000,0,1
377,51,23,1108.000000,111.000000,2404.000000,0,0
377,51,24,1113.000000,156.000000,2411.000000,0,0
377,51,25,1122.000000,203.000000,2428.000000,0,0
377,51,26,1120.000000,247.000000,2421.000000,0,0
377,51,27,1128.000000,294.000000,2433.000000,1,0
377,51,28,1139.000000,343.000000,2451.000000,0,0
377,51,29,1157.000000,395.000000,2482.000000,0,0
377,51,30,1169.000000,446.000000,2502.000000,0,0
377,51,31,1183.000000,499.000000,2523.000000,0,0
377,51,32,1195.000000,551.000000,2538.000000,0,0
377,51,33,1211.000000,608.000000,2564.000000,0,0
377,51,34,1220.000000,661.000000,2570.000000,0,0
377,51,35,1231.000000,716.000000,2581.000000,0,0
377,51,36,1241.000000,772.000000,2590.000000,0,0
377,51,37,1246.000000,825.000000,2584.000000,1,0
377,51,38,1234.000000,867.000000,2545.000000,0,0
377,51,39,1214.000000,902.000000,2488.000000,0,0
377,51,40,1195.000000,935.000000,2432.000000,0,0
377,51,41,1173.000000,965.000000,2370.000000,0,0
377,52,0,1025.000000,-809.000000,1968.000000,0,0
377,52,1,1029.000000,-772.000000,1991.000000,0,0
377,52,2,1029.000000,-733.000000,2004.000000,0,0
377,52,3,1032.000000,-696.000000,2025.000000,0,0
377,52,4,1036.000000,-658.000000,2044.000000,0,0
377,52,5,1038.000000,-620.000000,2060.000000,0,0
377,52,6,1039.000000,-580.000000,2073.000000,0,0
377,52,7,1043.000000,-543.000000,2091.000000,0,0
377,52,8,1048.000000,-505.000000,2111.000000,0,0
377,52,9,1053.000000,-467.000000,2130.000000,0,0
377,52,10,1058.000000,-428.000000,2147.000000,0,0
377,52,11,1063.000000,-389.000000,2165.000000,0,0
377,52,12,1065.000000,-349.000000,2175.000000,0,0
377,52,13,1071.000000,-310.000000,2195.000000,0,0
377,52,14,1077.000000,-270.000000,2213.000000,0,0
377,52,15,1084.000000,-230.000000,2230.000000,0,0
377,52,16,1090.000000,-189.000000,2247.000000,0,0
377,52,17,1098.000000,-148.000000,2268.000000,0,1
377,52,18,1110.000000,-107.000000,2293.000000,0,0
377,52,19,1107.000000,-64.000000,2290.000000,0,0
377,52,20,1120.000000,-22.000000,2317.000000,0,1
377,52,21,1127.000000,22.000000,2333.000000,0,0
377,52,22,1136.000000,66.000000,2351.000000,0,0
377,52,23,1145.000000,110.000000,2368.000000,0,0
377,52,24,1152.000000,156.000000,2380.000000,0,0
377,52,25,1162.000000,202.000000,2398.000000,0,0
377,52,26,1166.000000,247.000000,2401.000000,0,0
377,52,27,1168.000000,293.000000,2400.000000,0,0
377,52,28,1178.000000,341.000000,2416.000000,1,0
377,52,29,1195.000000,392.000000,2444.000000,0,0
377,52,30,1208.000000,443.000000,2463.000000,0,0
377,52,31,1223.000000,496.000000,2486.000000,0,1
377,52,32,1240.000000,550.000000,2511.000000,0,0
377,52,33,1250.000000,603.000000,2521.000000,0,0
377,52,34,1265.000000,659.000000,2540.000000,0,0
377,52,35,1276.000000,714.000000,2550.000000,0,0
377,52,36,1285.000000,768.000000,2555.000000,0,0
377,52,37,1294.000000,824.000000,2559.000000,0,0
377,52,38,1287.000000,869.000000,2529.000000,1,0
377,52,39,1267.000000,904.000000,2473.000000,0,1
